"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Ottawa County, OH"	"39123"	"2014"	"2014"	Suppressed	41154	Suppressed	Suppressed
	"Ottawa County, OH"	"39123"	"2015"	"2015"	Suppressed	40877	Suppressed	Suppressed
	"Ottawa County, OH"	"39123"	"2016"	"2016"	15	40636	Unreliable	Unreliable
	"Ottawa County, OH"	"39123"	"2017"	"2017"	12	40657	Unreliable	Unreliable
	"Ottawa County, OH"	"39123"	"2018"	"2018"	13	40769	Unreliable	Unreliable
	"Paulding County, OH"	"39125"	"1999"	"1999"	Suppressed	20414	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2000"	"2000"	Suppressed	20293	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2001"	"2001"	Suppressed	20183	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2002"	"2002"	Suppressed	19972	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2003"	"2003"	Suppressed	19887	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2004"	"2004"	Suppressed	19803	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2005"	"2005"	Suppressed	19810	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2006"	"2006"	Suppressed	19748	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2007"	"2007"	Suppressed	19735	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2008"	"2008"	Suppressed	19670	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2009"	"2009"	Suppressed	19659	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2010"	"2010"	Suppressed	19614	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2011"	"2011"	Suppressed	19420	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2012"	"2012"	Suppressed	19295	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2013"	"2013"	Suppressed	19254	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2014"	"2014"	Suppressed	18989	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2015"	"2015"	Suppressed	18976	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2016"	"2016"	Suppressed	18865	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2017"	"2017"	Suppressed	18845	Suppressed	Suppressed
	"Paulding County, OH"	"39125"	"2018"	"2018"	Suppressed	18760	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"1999"	"1999"	Suppressed	33960	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2000"	"2000"	Suppressed	34078	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2001"	"2001"	Suppressed	34375	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2002"	"2002"	Suppressed	34629	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2003"	"2003"	Suppressed	34944	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2004"	"2004"	Suppressed	35117	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2005"	"2005"	Suppressed	35254	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2006"	"2006"	Suppressed	35430	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2007"	"2007"	Suppressed	35582	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2008"	"2008"	Suppressed	36150	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2009"	"2009"	Suppressed	35996	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2010"	"2010"	Suppressed	36058	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2011"	"2011"	Suppressed	36303	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2012"	"2012"	Suppressed	36015	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2013"	"2013"	Suppressed	35997	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2014"	"2014"	Suppressed	35812	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2015"	"2015"	Suppressed	35985	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2016"	"2016"	Suppressed	35927	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2017"	"2017"	Suppressed	36024	Suppressed	Suppressed
	"Perry County, OH"	"39127"	"2018"	"2018"	14	36033	Unreliable	Unreliable
	"Pickaway County, OH"	"39129"	"1999"	"1999"	Suppressed	52492	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2000"	"2000"	Suppressed	52727	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2001"	"2001"	Suppressed	52344	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2002"	"2002"	Suppressed	51778	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2003"	"2003"	Suppressed	51983	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2004"	"2004"	Suppressed	52238	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2005"	"2005"	Suppressed	52954	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2006"	"2006"	Suppressed	54094	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2007"	"2007"	Suppressed	55044	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2008"	"2008"	Suppressed	55376	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2009"	"2009"	10	55323	Unreliable	Unreliable
	"Pickaway County, OH"	"39129"	"2010"	"2010"	Suppressed	55698	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2011"	"2011"	16	55990	Unreliable	Unreliable
	"Pickaway County, OH"	"39129"	"2012"	"2012"	14	56399	Unreliable	Unreliable
	"Pickaway County, OH"	"39129"	"2013"	"2013"	11	56304	Unreliable	Unreliable
	"Pickaway County, OH"	"39129"	"2014"	"2014"	Suppressed	56876	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2015"	"2015"	10	56998	Unreliable	Unreliable
	"Pickaway County, OH"	"39129"	"2016"	"2016"	Suppressed	57565	Suppressed	Suppressed
	"Pickaway County, OH"	"39129"	"2017"	"2017"	18	57830	Unreliable	Unreliable
	"Pickaway County, OH"	"39129"	"2018"	"2018"	20	58086	34.4	34.8
	"Pike County, OH"	"39131"	"1999"	"1999"	Suppressed	27521	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2000"	"2000"	Suppressed	27695	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2001"	"2001"	Suppressed	27807	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2002"	"2002"	Suppressed	28072	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2003"	"2003"	Suppressed	28258	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2004"	"2004"	Suppressed	28427	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2005"	"2005"	Suppressed	28299	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2006"	"2006"	Suppressed	28590	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2007"	"2007"	Suppressed	28645	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2008"	"2008"	Suppressed	28763	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2009"	"2009"	Suppressed	28679	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2010"	"2010"	Suppressed	28709	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2011"	"2011"	15	28628	Unreliable	Unreliable
	"Pike County, OH"	"39131"	"2012"	"2012"	Suppressed	28480	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2013"	"2013"	Suppressed	28367	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2014"	"2014"	Suppressed	28256	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2015"	"2015"	13	28217	Unreliable	Unreliable
	"Pike County, OH"	"39131"	"2016"	"2016"	Suppressed	28160	Suppressed	Suppressed
	"Pike County, OH"	"39131"	"2017"	"2017"	19	28270	Unreliable	Unreliable
	"Pike County, OH"	"39131"	"2018"	"2018"	17	28067	Unreliable	Unreliable
	"Portage County, OH"	"39133"	"1999"	"1999"	Suppressed	151388	Suppressed	Suppressed
	"Portage County, OH"	"39133"	"2000"	"2000"	Suppressed	152061	Suppressed	Suppressed
	"Portage County, OH"	"39133"	"2001"	"2001"	10	153554	Unreliable	Unreliable
	"Portage County, OH"	"39133"	"2002"	"2002"	16	154667	Unreliable	Unreliable
	"Portage County, OH"	"39133"	"2003"	"2003"	Suppressed	155976	Suppressed	Suppressed
	"Portage County, OH"	"39133"	"2004"	"2004"	18	156774	Unreliable	Unreliable
	"Portage County, OH"	"39133"	"2005"	"2005"	11	157469	Unreliable	Unreliable
	"Portage County, OH"	"39133"	"2006"	"2006"	14	157773	Unreliable	Unreliable
	"Portage County, OH"	"39133"	"2007"	"2007"	12	159148	Unreliable	Unreliable
	"Portage County, OH"	"39133"	"2008"	"2008"	Suppressed	160184	Suppressed	Suppressed
	"Portage County, OH"	"39133"	"2009"	"2009"	10	161226	Unreliable	Unreliable
	"Portage County, OH"	"39133"	"2010"	"2010"	19	161419	Unreliable	Unreliable
	"Portage County, OH"	"39133"	"2011"	"2011"	Suppressed	161624	Suppressed	Suppressed
	"Portage County, OH"	"39133"	"2012"	"2012"	18	161451	Unreliable	Unreliable
	"Portage County, OH"	"39133"	"2013"	"2013"	23	163862	14.0	16.5
	"Portage County, OH"	"39133"	"2014"	"2014"	36	161882	22.2	23.8
	"Portage County, OH"	"39133"	"2015"	"2015"	39	162275	24.0	26.6
	"Portage County, OH"	"39133"	"2016"	"2016"	53	161921	32.7	35.1
	"Portage County, OH"	"39133"	"2017"	"2017"	47	162277	29.0	33.9
	"Portage County, OH"	"39133"	"2018"	"2018"	37	162927	22.7	23.6
	"Preble County, OH"	"39135"	"1999"	"1999"	Suppressed	42389	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2000"	"2000"	Suppressed	42337	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2001"	"2001"	Suppressed	42427	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2002"	"2002"	Suppressed	42587	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2003"	"2003"	Suppressed	42640	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2004"	"2004"	Suppressed	42613	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2005"	"2005"	Suppressed	42584	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2006"	"2006"	Suppressed	42651	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2007"	"2007"	Suppressed	42561	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2008"	"2008"	12	42688	Unreliable	Unreliable
	"Preble County, OH"	"39135"	"2009"	"2009"	Suppressed	42424	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2010"	"2010"	Suppressed	42270	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2011"	"2011"	Suppressed	42083	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2012"	"2012"	12	41886	Unreliable	Unreliable
	"Preble County, OH"	"39135"	"2013"	"2013"	Suppressed	41732	Suppressed	Suppressed
	"Preble County, OH"	"39135"	"2014"	"2014"	11	41586	Unreliable	Unreliable
	"Preble County, OH"	"39135"	"2015"	"2015"	14	41329	Unreliable	Unreliable
	"Preble County, OH"	"39135"	"2016"	"2016"	23	41247	55.8	65.6
	"Preble County, OH"	"39135"	"2017"	"2017"	31	41120	75.4	81.4
	"Preble County, OH"	"39135"	"2018"	"2018"	14	40997	Unreliable	Unreliable
	"Putnam County, OH"	"39137"	"1999"	"1999"	Suppressed	34654	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2000"	"2000"	Suppressed	34726	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2001"	"2001"	Suppressed	34746	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2002"	"2002"	Suppressed	34643	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2003"	"2003"	Suppressed	34758	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2004"	"2004"	Suppressed	34680	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2005"	"2005"	Suppressed	34798	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2006"	"2006"	Suppressed	34781	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2007"	"2007"	Suppressed	34752	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2008"	"2008"	Suppressed	34655	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2009"	"2009"	Suppressed	34583	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2010"	"2010"	Suppressed	34499	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2011"	"2011"	Suppressed	34294	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2012"	"2012"	Suppressed	34198	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2013"	"2013"	Suppressed	34088	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2014"	"2014"	Suppressed	34171	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2015"	"2015"	Suppressed	34042	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2016"	"2016"	Suppressed	34056	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2017"	"2017"	Suppressed	33878	Suppressed	Suppressed
	"Putnam County, OH"	"39137"	"2018"	"2018"	Suppressed	33780	Suppressed	Suppressed
	"Richland County, OH"	"39139"	"1999"	"1999"	Suppressed	129233	Suppressed	Suppressed
	"Richland County, OH"	"39139"	"2000"	"2000"	Suppressed	128852	Suppressed	Suppressed
	"Richland County, OH"	"39139"	"2001"	"2001"	13	128187	Unreliable	Unreliable
	"Richland County, OH"	"39139"	"2002"	"2002"	11	128363	Unreliable	Unreliable
	"Richland County, OH"	"39139"	"2003"	"2003"	10	128312	Unreliable	Unreliable
	"Richland County, OH"	"39139"	"2004"	"2004"	Suppressed	128094	Suppressed	Suppressed
	"Richland County, OH"	"39139"	"2005"	"2005"	16	127724	Unreliable	Unreliable
	"Richland County, OH"	"39139"	"2006"	"2006"	20	127292	15.7	15.5
	"Richland County, OH"	"39139"	"2007"	"2007"	14	126995	Unreliable	Unreliable
	"Richland County, OH"	"39139"	"2008"	"2008"	17	126128	Unreliable	Unreliable
	"Richland County, OH"	"39139"	"2009"	"2009"	13	125308	Unreliable	Unreliable
	"Richland County, OH"	"39139"	"2010"	"2010"	14	124475	Unreliable	Unreliable
	"Richland County, OH"	"39139"	"2011"	"2011"	17	123510	Unreliable	Unreliable
	"Richland County, OH"	"39139"	"2012"	"2012"	13	122673	Unreliable	Unreliable
	"Richland County, OH"	"39139"	"2013"	"2013"	26	121773	21.4	23.2
	"Richland County, OH"	"39139"	"2014"	"2014"	35	121942	28.7	29.5
	"Richland County, OH"	"39139"	"2015"	"2015"	38	121707	31.2	32.6
	"Richland County, OH"	"39139"	"2016"	"2016"	76	121107	62.8	69.4
	"Richland County, OH"	"39139"	"2017"	"2017"	57	120589	47.3	51.5
	"Richland County, OH"	"39139"	"2018"	"2018"	56	121099	46.2	50.2
	"Ross County, OH"	"39141"	"1999"	"1999"	Suppressed	73287	Suppressed	Suppressed
	"Ross County, OH"	"39141"	"2000"	"2000"	Suppressed	73345	Suppressed	Suppressed
	"Ross County, OH"	"39141"	"2001"	"2001"	Suppressed	73840	Suppressed	Suppressed
	"Ross County, OH"	"39141"	"2002"	"2002"	Suppressed	74363	Suppressed	Suppressed
	"Ross County, OH"	"39141"	"2003"	"2003"	Suppressed	75008	Suppressed	Suppressed
	"Ross County, OH"	"39141"	"2004"	"2004"	Suppressed	75251	Suppressed	Suppressed
	"Ross County, OH"	"39141"	"2005"	"2005"	15	75935	Unreliable	Unreliable
	"Ross County, OH"	"39141"	"2006"	"2006"	12	76639	Unreliable	Unreliable
	"Ross County, OH"	"39141"	"2007"	"2007"	23	77419	29.7	27.5
	"Ross County, OH"	"39141"	"2008"	"2008"	22	77675	28.3	26.7
	"Ross County, OH"	"39141"	"2009"	"2009"	21	77862	27.0	26.1
	"Ross County, OH"	"39141"	"2010"	"2010"	20	78064	25.6	25.7
	"Ross County, OH"	"39141"	"2011"	"2011"	20	78249	25.6	22.9
	"Ross County, OH"	"39141"	"2012"	"2012"	14	77429	Unreliable	Unreliable
	"Ross County, OH"	"39141"	"2013"	"2013"	16	77910	Unreliable	Unreliable
	"Ross County, OH"	"39141"	"2014"	"2014"	30	77159	38.9	40.6
	"Ross County, OH"	"39141"	"2015"	"2015"	41	77170	53.1	55.1
	"Ross County, OH"	"39141"	"2016"	"2016"	46	77000	59.7	59.8
	"Ross County, OH"	"39141"	"2017"	"2017"	30	77313	38.8	38.8
	"Ross County, OH"	"39141"	"2018"	"2018"	42	76931	54.6	55.9
	"Sandusky County, OH"	"39143"	"1999"	"1999"	Suppressed	61777	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2000"	"2000"	Suppressed	61792	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2001"	"2001"	Suppressed	61788	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2002"	"2002"	Suppressed	61918	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2003"	"2003"	Suppressed	61784	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2004"	"2004"	Suppressed	61930	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2005"	"2005"	Suppressed	61865	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2006"	"2006"	Suppressed	61745	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2007"	"2007"	Suppressed	61571	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2008"	"2008"	11	61184	Unreliable	Unreliable
	"Sandusky County, OH"	"39143"	"2009"	"2009"	Suppressed	61039	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2010"	"2010"	Suppressed	60944	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2011"	"2011"	14	60734	Unreliable	Unreliable
	"Sandusky County, OH"	"39143"	"2012"	"2012"	Suppressed	60510	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2013"	"2013"	Suppressed	60098	Suppressed	Suppressed
	"Sandusky County, OH"	"39143"	"2014"	"2014"	13	60179	Unreliable	Unreliable
	"Sandusky County, OH"	"39143"	"2015"	"2015"	12	59679	Unreliable	Unreliable
	"Sandusky County, OH"	"39143"	"2016"	"2016"	23	59330	38.8	43.0
	"Sandusky County, OH"	"39143"	"2017"	"2017"	23	59195	38.9	42.7
	"Sandusky County, OH"	"39143"	"2018"	"2018"	18	58799	Unreliable	Unreliable
	"Scioto County, OH"	"39145"	"1999"	"1999"	Suppressed	79640	Suppressed	Suppressed
	"Scioto County, OH"	"39145"	"2000"	"2000"	Suppressed	79195	Suppressed	Suppressed
	"Scioto County, OH"	"39145"	"2001"	"2001"	12	78784	Unreliable	Unreliable
	"Scioto County, OH"	"39145"	"2002"	"2002"	16	78652	Unreliable	Unreliable
	"Scioto County, OH"	"39145"	"2003"	"2003"	11	78278	Unreliable	Unreliable
	"Scioto County, OH"	"39145"	"2004"	"2004"	18	77788	Unreliable	Unreliable
	"Scioto County, OH"	"39145"	"2005"	"2005"	20	77926	25.7	27.3
	"Scioto County, OH"	"39145"	"2006"	"2006"	23	78285	29.4	30.0
	"Scioto County, OH"	"39145"	"2007"	"2007"	23	78775	29.2	29.1
	"Scioto County, OH"	"39145"	"2008"	"2008"	21	79133	26.5	30.1
	"Scioto County, OH"	"39145"	"2009"	"2009"	21	79241	26.5	27.9
	"Scioto County, OH"	"39145"	"2010"	"2010"	27	79499	34.0	37.9
	"Scioto County, OH"	"39145"	"2011"	"2011"	26	79277	32.8	34.4
	"Scioto County, OH"	"39145"	"2012"	"2012"	19	78477	Unreliable	Unreliable
	"Scioto County, OH"	"39145"	"2013"	"2013"	19	78153	Unreliable	Unreliable
	"Scioto County, OH"	"39145"	"2014"	"2014"	23	77258	29.8	30.7
	"Scioto County, OH"	"39145"	"2015"	"2015"	33	76825	43.0	47.4
	"Scioto County, OH"	"39145"	"2016"	"2016"	39	76088	51.3	54.0
	"Scioto County, OH"	"39145"	"2017"	"2017"	56	75929	73.8	80.2
	"Scioto County, OH"	"39145"	"2018"	"2018"	53	75502	70.2	76.8
	"Seneca County, OH"	"39147"	"1999"	"1999"	Suppressed	58957	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2000"	"2000"	Suppressed	58683	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2001"	"2001"	Suppressed	58376	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2002"	"2002"	Suppressed	58090	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2003"	"2003"	Suppressed	58006	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2004"	"2004"	Suppressed	57857	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2005"	"2005"	Suppressed	57664	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2006"	"2006"	Suppressed	57406	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2007"	"2007"	Suppressed	57289	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2008"	"2008"	Suppressed	57199	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2009"	"2009"	Suppressed	56897	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2010"	"2010"	Suppressed	56745	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2011"	"2011"	Suppressed	56469	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2012"	"2012"	Suppressed	56018	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2013"	"2013"	Suppressed	55914	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2014"	"2014"	11	55669	Unreliable	Unreliable
	"Seneca County, OH"	"39147"	"2015"	"2015"	12	55610	Unreliable	Unreliable
	"Seneca County, OH"	"39147"	"2016"	"2016"	Suppressed	55353	Suppressed	Suppressed
	"Seneca County, OH"	"39147"	"2017"	"2017"	19	55243	Unreliable	Unreliable
	"Seneca County, OH"	"39147"	"2018"	"2018"	13	55207	Unreliable	Unreliable
	"Shelby County, OH"	"39149"	"1999"	"1999"	Suppressed	47750	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2000"	"2000"	Suppressed	47910	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2001"	"2001"	Suppressed	48662	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2002"	"2002"	Suppressed	48671	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2003"	"2003"	Suppressed	48766	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2004"	"2004"	Suppressed	48791	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2005"	"2005"	Suppressed	49044	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2006"	"2006"	Suppressed	49099	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2007"	"2007"	Suppressed	49284	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2008"	"2008"	12	49454	Unreliable	Unreliable
	"Shelby County, OH"	"39149"	"2009"	"2009"	Suppressed	49540	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2010"	"2010"	Suppressed	49423	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2011"	"2011"	Suppressed	49307	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2012"	"2012"	Suppressed	49167	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2013"	"2013"	Suppressed	49192	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2014"	"2014"	Suppressed	48951	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2015"	"2015"	Suppressed	48901	Suppressed	Suppressed
	"Shelby County, OH"	"39149"	"2016"	"2016"	15	48623	Unreliable	Unreliable
	"Shelby County, OH"	"39149"	"2017"	"2017"	22	48759	45.1	50.8
	"Shelby County, OH"	"39149"	"2018"	"2018"	10	48627	Unreliable	Unreliable
	"Stark County, OH"	"39151"	"1999"	"1999"	10	378220	Unreliable	Unreliable
	"Stark County, OH"	"39151"	"2000"	"2000"	14	378098	Unreliable	Unreliable
	"Stark County, OH"	"39151"	"2001"	"2001"	14	377295	Unreliable	Unreliable
	"Stark County, OH"	"39151"	"2002"	"2002"	20	376867	5.3	5.2
	"Stark County, OH"	"39151"	"2003"	"2003"	15	376721	Unreliable	Unreliable
	"Stark County, OH"	"39151"	"2004"	"2004"	23	376663	6.1	5.9
	"Stark County, OH"	"39151"	"2005"	"2005"	23	376050	6.1	6.1
	"Stark County, OH"	"39151"	"2006"	"2006"	34	376180	9.0	8.8
	"Stark County, OH"	"39151"	"2007"	"2007"	28	376877	7.4	7.6
	"Stark County, OH"	"39151"	"2008"	"2008"	37	377141	9.8	10.0
	"Stark County, OH"	"39151"	"2009"	"2009"	27	376210	7.2	6.8
	"Stark County, OH"	"39151"	"2010"	"2010"	47	375586	12.5	12.9
	"Stark County, OH"	"39151"	"2011"	"2011"	50	375087	13.3	13.7
	"Stark County, OH"	"39151"	"2012"	"2012"	48	374868	12.8	12.8
	"Stark County, OH"	"39151"	"2013"	"2013"	55	375432	14.6	15.2
	"Stark County, OH"	"39151"	"2014"	"2014"	74	375736	19.7	21.3
	"Stark County, OH"	"39151"	"2015"	"2015"	84	375165	22.4	23.8
	"Stark County, OH"	"39151"	"2016"	"2016"	128	373612	34.3	37.4
	"Stark County, OH"	"39151"	"2017"	"2017"	113	372542	30.3	33.5
	"Stark County, OH"	"39151"	"2018"	"2018"	86	371574	23.1	24.9
	"Summit County, OH"	"39153"	"1999"	"1999"	26	541737	4.8	4.7
	"Summit County, OH"	"39153"	"2000"	"2000"	23	542899	4.2	4.1
	"Summit County, OH"	"39153"	"2001"	"2001"	38	544554	7.0	6.8
	"Summit County, OH"	"39153"	"2002"	"2002"	62	544866	11.4	11.2
	"Summit County, OH"	"39153"	"2003"	"2003"	54	545163	9.9	9.6
	"Summit County, OH"	"39153"	"2004"	"2004"	74	545037	13.6	12.9
	"Summit County, OH"	"39153"	"2005"	"2005"	58	545029	10.6	10.4
	"Summit County, OH"	"39153"	"2006"	"2006"	76	544660	14.0	13.6
	"Summit County, OH"	"39153"	"2007"	"2007"	79	544275	14.5	14.1
	"Summit County, OH"	"39153"	"2008"	"2008"	65	543116	12.0	12.0
	"Summit County, OH"	"39153"	"2009"	"2009"	47	542135	8.7	8.5
	"Summit County, OH"	"39153"	"2010"	"2010"	97	541781	17.9	18.3
	"Summit County, OH"	"39153"	"2011"	"2011"	76	539832	14.1	14.1
	"Summit County, OH"	"39153"	"2012"	"2012"	111	540811	20.5	20.4
	"Summit County, OH"	"39153"	"2013"	"2013"	103	541824	19.0	19.1
	"Summit County, OH"	"39153"	"2014"	"2014"	143	541943	26.4	26.3
	"Summit County, OH"	"39153"	"2015"	"2015"	202	541968	37.3	38.8
	"Summit County, OH"	"39153"	"2016"	"2016"	320	540300	59.2	61.9
	"Summit County, OH"	"39153"	"2017"	"2017"	261	541228	48.2	50.3
	"Summit County, OH"	"39153"	"2018"	"2018"	137	541918	25.3	26.4
	"Trumbull County, OH"	"39155"	"1999"	"1999"	20	226084	8.8	9.0
	"Trumbull County, OH"	"39155"	"2000"	"2000"	16	225116	Unreliable	Unreliable
	"Trumbull County, OH"	"39155"	"2001"	"2001"	17	223991	Unreliable	Unreliable
	"Trumbull County, OH"	"39155"	"2002"	"2002"	31	222484	13.9	13.8
	"Trumbull County, OH"	"39155"	"2003"	"2003"	24	220889	10.9	11.1
	"Trumbull County, OH"	"39155"	"2004"	"2004"	43	219540	19.6	21.1
